match,team,batting_slot,player,bowling_slot
180,4,2,75,-1
180,4,3,0,-1
180,4,4,72,-1
180,4,5,80,4
180,4,6,82,-1
180,4,7,84,0
180,4,8,174,1
180,4,9,87,2
180,4,10,53,3
181,9,0,165,-1
181,9,1,164,-1
181,9,2,167,-1
181,9,3,162,-1
181,9,4,93,-1
181,9,5,172,4
181,9,6,134,-1
181,9,7,175,0
181,9,8,177,1
181,9,9,71,2
181,9,10,178,3
181,2,0,36,-1
181,2,1,39,-1
181,2,2,127,-1
181,2,3,1,-1
181,2,4,37,-1
181,2,5,44,4
181,2,6,46,-1
181,2,7,51,0
181,2,8,48,1
181,2,9,33,2
181,2,10,104,3
182,9,0,162,-1
182,9,1,167,-1
182,9,2,93,-1
182,9,3,163,-1
182,9,4,3,-1
182,9,5,134,4
182,9,6,169,-1
182,9,7,178,0
182,9,8,89,1
182,9,9,124,2
182,9,10,177,3
182,6,0,108,-1
182,6,1,112,-1
182,6,2,111,-1
182,6,3,73,-1
182,6,4,113,-1
182,6,5,117,4
182,6,6,118,-1
182,6,7,123,0
182,6,8,125,1
182,6,9,105,2
182,6,10,119,3
183,8,0,5,-1
183,8,1,150,-1
183,8,2,145,-1
183,8,3,149,-1
183,8,4,147,-1
183,8,5,152,4
183,8,6,154,-1
183,8,7,106,0
183,8,8,159,1
183,8,9,173,2
183,8,10,156,3
183,3,0,55,-1
183,3,1,144,-1
183,3,2,60,-1
183,3,3,58,-1
183,3,4,2,-1
183,3,5,63,4
183,3,6,62,-1
183,3,7,69,0
183,3,8,50,1
183,3,9,68,2
183,3,10,47,3
184,8,0,18,-1
184,8,1,147,-1
184,8,2,5,-1
184,8,3,145,-1
184,8,4,149,-1
184,8,5,151,4
184,8,6,154,-1
184,8,7,106,0
184,8,8,159,1
184,8,9,161,2
184,8,10,155,3
184,5,0,95,-1
184,5,1,94,-1
184,5,2,96,-1
184,5,3,91,-1
184,5,4,90,-1
184,5,5,98,4
184,5,6,100,-1
184,5,7,12,0
184,5,8,143,1
184,5,9,107,2
184,5,10,102,3
185,5,0,94,-1
185,5,1,91,-1
185,5,2,90,-1
185,5,3,131,-1
185,5,4,95,-1
185,5,5,100,4
185,5,6,98,-1
185,5,7,49,0
185,5,8,157,1
185,5,9,107,2
185,5,10,83,3
185,6,0,148,-1
185,6,1,111,-1
185,6,2,108,-1
185,6,3,41,-1
185,6,4,112,-1
185,6,5,116,4
185,6,6,118,-1
185,6,7,122,0
185,6,8,119,1
185,6,9,105,2
185,6,10,125,3
186,6,0,73,-1
186,6,1,108,-1
186,6,2,111,-1
186,6,3,148,-1
186,6,4,112,-1
186,6,5,64,4
186,6,6,117,-1
186,6,7,125,0
186,6,8,121,1
186,6,9,122,2
186,6,10,119,3
186,3,0,58,-1
186,3,1,144,-1
186,3,2,60,-1
186,3,3,56,-1
186,3,4,2,-1
186,3,5,61,4
186,3,6,63,-1
186,3,7,50,0
186,3,8,66,1
186,3,9,70,2
186,3,10,68,3
187,2,0,127,-1
187,2,1,37,-1
187,2,2,39,-1
187,2,3,42,-1
187,2,4,57,-1
187,2,5,170,4
187,2,6,46,-1
187,2,7,52,0
187,2,8,48,1
187,2,9,65,2
187,2,10,34,3
187,1,0,128,-1
187,1,1,21,-1
187,1,2,20,-1
187,1,3,24,-1
187,1,4,19,-1
187,1,5,10,4
187,1,6,28,-1
187,1,7,29,0
187,1,8,101,1
187,1,9,32,2
187,1,10,176,3
188,4,0,0,-1
188,4,1,74,-1
188,4,2,75,-1
188,4,3,72,-1
188,4,4,78,-1
188,4,5,80,4
188,4,6,82,-1
188,4,7,88,0
188,4,8,103,1
188,4,9,87,2
188,4,10,85,3
188,6,0,148,-1
188,6,1,111,-1
188,6,2,113,-1
188,6,3,41,-1
188,6,4,73,-1
188,6,5,116,4
188,6,6,117,-1
188,6,7,86,0
188,6,8,122,1
188,6,9,105,2
188,6,10,125,3
189,7,0,168,-1
189,7,1,38,-1
189,7,2,129,-1
189,7,3,132,-1
189,7,4,126,-1
189,7,5,115,4
189,7,6,9,-1
189,7,7,137,0
189,7,8,140,1
189,7,9,160,2
189,7,10,141,3
189,9,0,164,-1
189,9,1,167,-1
189,9,2,3,-1
189,9,3,163,-1
189,9,4,162,-1
189,9,5,134,4
189,9,6,169,-1
189,9,7,175,0
189,9,8,178,1
189,9,9,71,2
189,9,10,124,3
190,3,0,54,-1
190,3,1,55,-1
190,3,2,144,-1
190,3,3,58,-1
190,3,4,56,-1
190,3,5,61,4
190,3,6,171,-1
190,3,7,47,0
190,3,8,66,1
190,3,9,67,2
190,3,10,68,3
190,5,0,96,-1
190,5,1,166,-1
190,5,2,90,-1
190,5,3,95,-1
190,5,4,131,-1
190,5,5,100,4
190,5,6,98,-1
190,5,7,49,0
190,5,8,102,1
190,5,9,157,2
190,5,10,143,3
191,5,0,166,-1
191,5,1,90,-1
191,5,2,94,-1
191,5,3,131,-1
191,5,4,95,-1
191,5,5,100,4
191,5,6,136,-1
191,5,7,102,0
191,5,8,143,1
191,5,9,12,2
191,5,10,49,3
191,8,0,150,-1
191,8,1,149,-1
191,8,2,18,-1
191,8,3,5,-1
191,8,4,145,-1
191,8,5,153,4
191,8,6,154,-1
191,8,7,173,0
191,8,8,106,1
191,8,9,161,2
191,8,10,156,3
192,7,0,132,-1
192,7,1,168,-1
192,7,2,129,-1
192,7,3,109,-1
192,7,4,126,-1
192,7,5,9,4
192,7,6,115,-1
192,7,7,160,0
192,7,8,138,1
192,7,9,137,2
192,7,10,141,3
192,3,0,56,-1
192,3,1,55,-1
192,3,2,54,-1
192,3,3,144,-1
192,3,4,58,-1
192,3,5,62,4
192,3,6,63,-1
192,3,7,68,0
192,3,8,70,1
192,3,9,66,2
192,3,10,67,3
193,8,0,147,-1
193,8,1,5,-1
193,8,2,149,-1
193,8,3,18,-1
193,8,4,130,-1
193,8,5,151,4
193,8,6,152,-1
193,8,7,173,0
193,8,8,155,1
193,8,9,156,2
193,8,10,159,3
193,1,0,128,-1
193,1,1,21,-1
193,1,2,20,-1
193,1,3,59,-1
193,1,4,24,-1
193,1,5,10,4
193,1,6,25,-1
193,1,7,31,0
193,1,8,32,1
193,1,9,176,2
193,1,10,29,3
194,2,0,37,-1
194,2,1,127,-1
194,2,2,42,-1
194,2,3,36,-1
194,2,4,1,-1
194,2,5,46,4
194,2,6,170,-1
194,2,7,51,0
194,2,8,104,1
194,2,9,34,2
194,2,10,52,3
194,0,0,6,-1
194,0,1,92,-1
194,0,2,22,-1
194,0,3,23,-1
194,0,4,114,-1
194,0,5,26,4
194,0,6,43,-1
194,0,7,17,0
194,0,8,15,1
194,0,9,11,2
194,0,10,13,3
195,7,0,109,-1
195,7,1,77,-1
195,7,2,126,-1
195,7,3,129,-1
195,7,4,38,-1
195,7,5,9,4
195,7,6,115,-1
195,7,7,140,0
195,7,8,141,1
195,7,9,139,2
195,7,10,142,3
195,2,0,57,-1
195,2,1,36,-1
195,2,2,39,-1
195,2,3,1,-1
195,2,4,42,-1
195,2,5,170,4
195,2,6,45,-1
195,2,7,104,0
195,2,8,48,1
195,2,9,52,2
195,2,10,65,3
196,4,0,146,-1
196,4,1,0,-1
196,4,2,78,-1
196,4,3,75,-1
196,4,4,74,-1
196,4,5,79,4
196,4,6,80,-1
196,4,7,103,0
196,4,8,84,1
196,4,9,88,2
196,4,10,174,3
196,1,0,24,-1
196,1,1,128,-1
196,1,2,19,-1
196,1,3,110,-1
196,1,4,20,-1
196,1,5,25,4
196,1,6,28,-1
196,1,7,29,0
196,1,8,31,1
196,1,9,120,2
196,1,10,32,3
197,5,0,90,-1
197,5,1,166,-1
197,5,2,95,-1
197,5,3,91,-1
197,5,4,96,-1
197,5,5,97,4
197,5,6,136,-1
197,5,7,107,0
197,5,8,102,1
197,5,9,49,2
197,5,10,83,3
197,0,0,23,-1
197,0,1,40,-1
197,0,2,92,-1
197,0,3,22,-1
197,0,4,4,-1
197,0,5,133,4
197,0,6,43,-1
197,0,7,16,0
197,0,8,14,1
197,0,9,11,2
197,0,10,15,3
198,6,0,41,-1
198,6,1,112,-1
198,6,2,113,-1
198,6,3,111,-1
198,6,4,73,-1
198,6,5,64,4
198,6,6,117,-1
198,6,7,122,0
198,6,8,105,1
198,6,9,86,2
198,6,10,121,3
198,9,0,3,-1
198,9,1,164,-1
198,9,2,163,-1
198,9,3,167,-1
198,9,4,93,-1
198,9,5,134,4
198,9,6,172,-1
198,9,7,177,0
198,9,8,124,1
198,9,9,71,2
198,9,10,179,3
199,1,0,19,-1
199,1,1,20,-1
199,1,2,21,-1
199,1,3,24,-1
199,1,4,128,-1
199,1,5,27,4
199,1,6,28,-1
199,1,7,35,0
199,1,8,29,1
199,1,9,101,2
199,1,10,31,3
199,6,0,112,-1
199,6,1,111,-1
199,6,2,148,-1
199,6,3,113,-1
199,6,4,73,-1
199,6,5,116,4
199,6,6,118,-1
199,6,7,119,0
199,6,8,105,1
199,6,9,86,2
199,6,10,125,3
200,3,0,55,-1
200,3,1,2,-1
200,3,2,56,-1
200,3,3,54,-1
200,3,4,60,-1
200,3,5,63,4
200,3,6,62,-1
200,3,7,70,0
200,3,8,47,1
200,3,9,66,2
200,3,10,67,3
200,0,0,23,-1
200,0,1,6,-1
200,0,2,40,-1
200,0,3,22,-1
200,0,4,92,-1
200,0,5,26,4
200,0,6,43,-1
200,0,7,17,0
200,0,8,11,1
200,0,9,30,2
200,0,10,16,3
201,1,0,19,-1
201,1,1,24,-1
201,1,2,110,-1
201,1,3,20,-1
201,1,4,21,-1
201,1,5,27,4
201,1,6,28,-1
201,1,7,31,0
201,1,8,176,1
201,1,9,35,2
201,1,10,101,3
201,3,0,60,-1
201,3,1,54,-1
201,3,2,2,-1
201,3,3,56,-1
201,3,4,144,-1
201,3,5,61,4
201,3,6,171,-1
201,3,7,67,0
201,3,8,68,1
201,3,9,69,2
201,3,10,47,3
202,8,0,145,-1
202,8,1,149,-1
202,8,2,130,-1
202,8,3,150,-1
202,8,4,5,-1
202,8,5,151,4
202,8,6,153,-1
202,8,7,158,0
202,8,8,161,1
202,8,9,159,2
202,8,10,106,3
202,6,0,113,-1
202,6,1,73,-1
202,6,2,108,-1
202,6,3,148,-1
202,6,4,41,-1
202,6,5,116,4
202,6,6,118,-1
202,6,7,123,0
202,6,8,125,1
202,6,9,86,2
202,6,10,121,3
203,3,0,2,-1
203,3,1,58,-1
203,3,2,54,-1
203,3,3,144,-1
203,3,4,56,-1
203,3,5,171,4
203,3,6,62,-1
203,3,7,69,0
203,3,8,47,1
203,3,9,67,2
203,3,10,68,3
203,2,0,127,-1
203,2,1,57,-1
203,2,2,39,-1
203,2,3,36,-1
203,2,4,1,-1
203,2,5,44,4
203,2,6,46,-1
203,2,7,48,0
203,2,8,104,1
203,2,9,33,2
203,2,10,34,3
204,1,0,110,-1
204,1,1,128,-1
204,1,2,20,-1
204,1,3,21,-1
204,1,4,19,-1
204,1,5,10,4
204,1,6,28,-1
204,1,7,101,0
204,1,8,120,1
204,1,9,35,2
204,1,10,32,3
204,7,0,168,-1
204,7,1,77,-1
204,7,2,126,-1
204,7,3,132,-1
204,7,4,109,-1
204,7,5,9,4
204,7,6,135,-1
204,7,7,138,0
204,7,8,142,1
204,7,9,141,2
204,7,10,137,3
205,0,0,92,-1
205,0,1,23,-1
205,0,2,114,-1
205,0,3,22,-1
205,0,4,6,-1
205,0,5,7,4
205,0,6,43,-1
205,0,7,17,0
205,0,8,11,1
205,0,9,15,2
205,0,10,13,3
205,5,0,90,-1
205,5,1,96,-1
205,5,2,91,-1
205,5,3,166,-1
205,5,4,131,-1
205,5,5,136,4
205,5,6,100,-1
205,5,7,83,0
205,5,8,157,1
205,5,9,12,2
205,5,10,102,3
206,9,0,163,-1
206,9,1,93,-1
206,9,2,164,-1
206,9,3,3,-1
206,9,4,165,-1
206,9,5,169,4
206,9,6,134,-1
206,9,7,179,0
206,9,8,89,1
206,9,9,177,2
206,9,10,124,3
206,8,0,5,-1
206,8,1,130,-1
206,8,2,147,-1
206,8,3,149,-1
206,8,4,150,-1
206,8,5,154,4
206,8,6,152,-1
206,8,7,161,0
206,8,8,159,1
206,8,9,156,2
206,8,10,155,3
207,2,0,36,-1
207,2,1,127,-1
207,2,2,1,-1
207,2,3,42,-1
207,2,4,57,-1
207,2,5,46,4
207,2,6,44,-1
207,2,7,52,0
207,2,8,104,1
207,2,9,48,2
207,2,10,34,3
207,3,0,60,-1
207,3,1,56,-1
207,3,2,54,-1
207,3,3,55,-1
207,3,4,144,-1
207,3,5,62,4
207,3,6,171,-1
207,3,7,47,0
207,3,8,50,1
207,3,9,69,2
207,3,10,66,3
208,5,0,94,-1
208,5,1,166,-1
208,5,2,90,-1
208,5,3,96,-1
208,5,4,91,-1
208,5,5,100,4
208,5,6,98,-1
208,5,7,12,0
208,5,8,107,1
208,5,9,49,2
208,5,10,102,3
208,7,0,38,-1
208,7,1,129,-1
208,7,2,109,-1
208,7,3,132,-1
208,7,4,168,-1
208,7,5,8,4
208,7,6,9,-1
208,7,7,160,0
208,7,8,137,1
208,7,9,138,2
208,7,10,142,3
209,5,0,96,-1
209,5,1,131,-1
209,5,2,91,-1
209,5,3,94,-1
209,5,4,90,-1
209,5,5,136,4
209,5,6,98,-1
209,5,7,143,0
209,5,8,102,1
209,5,9,107,2
209,5,10,157,3
209,1,0,20,-1
209,1,1,19,-1
209,1,2,24,-1
209,1,3,21,-1
209,1,4,128,-1
209,1,5,25,4
209,1,6,28,-1
209,1,7,101,0
209,1,8,29,1
209,1,9,35,2
209,1,10,32,3
210,6,0,112,-1
210,6,1,41,-1
210,6,2,73,-1
210,6,3,113,-1
210,6,4,111,-1
210,6,5,117,4
210,6,6,118,-1
210,6,7,121,0
210,6,8,122,1
210,6,9,86,2
210,6,10,123,3
210,8,0,18,-1
210,8,1,145,-1
210,8,2,149,-1
210,8,3,130,-1
210,8,4,147,-1
210,8,5,151,4
210,8,6,153,-1
210,8,7,161,0
210,8,8,106,1
210,8,9,158,2
210,8,10,173,3
211,0,0,6,-1
211,0,1,22,-1
211,0,2,23,-1
211,0,3,114,-1
211,0,4,92,-1
211,0,5,26,4
211,0,6,7,-1
211,0,7,30,0
211,0,8,16,1
211,0,9,14,2
211,0,10,11,3
211,6,0,73,-1
211,6,1,113,-1
211,6,2,41,-1
211,6,3,112,-1
211,6,4,108,-1
211,6,5,116,4
211,6,6,118,-1
211,6,7,105,0
211,6,8,121,1
211,6,9,125,2
211,6,10,123,3
212,6,0,73,-1
212,6,1,111,-1
212,6,2,112,-1
212,6,3,148,-1
212,6,4,113,-1
212,6,5,118,4
212,6,6,117,-1
212,6,7,121,0
212,6,8,125,1
212,6,9,122,2
212,6,10,123,3
212,0,0,92,-1
212,0,1,40,-1
212,0,2,23,-1
212,0,3,6,-1
212,0,4,114,-1
212,0,5,133,4
212,0,6,43,-1
212,0,7,17,0
212,0,8,11,1
212,0,9,15,2
212,0,10,13,3
213,7,0,38,-1
213,7,1,109,-1
213,7,2,126,-1
213,7,3,77,-1
213,7,4,168,-1
213,7,5,115,4
213,7,6,135,-1
213,7,7,140,0
213,7,8,139,1
213,7,9,160,2
213,7,10,137,3
213,1,0,128,-1
213,1,1,19,-1
213,1,2,21,-1
213,1,3,20,-1
213,1,4,110,-1
213,1,5,28,4
213,1,6,25,-1
213,1,7,31,0
213,1,8,120,1
213,1,9,32,2
213,1,10,101,3
214,0,0,92,-1
214,0,1,40,-1
214,0,2,23,-1
214,0,3,4,-1
214,0,4,6,-1
214,0,5,26,4
214,0,6,133,-1
214,0,7,11,0
214,0,8,30,1
214,0,9,14,2
214,0,10,17,3
214,1,0,128,-1
214,1,1,110,-1
214,1,2,19,-1
214,1,3,20,-1
214,1,4,24,-1
214,1,5,10,4
214,1,6,27,-1
214,1,7,176,0
214,1,8,31,1
214,1,9,29,2
214,1,10,32,3
215,7,0,126,-1
215,7,1,168,-1
215,7,2,129,-1
215,7,3,38,-1
215,7,4,132,-1
215,7,5,9,4
215,7,6,135,-1
215,7,7,137,0
215,7,8,160,1
215,7,9,142,2
215,7,10,141,3
215,0,0,40,-1
215,0,1,23,-1
215,0,2,6,-1
215,0,3,114,-1
215,0,4,22,-1
215,0,5,43,4
215,0,6,133,-1
215,0,7,14,0
215,0,8,13,1
215,0,9,30,2
215,0,10,11,3
216,4,0,75,-1
216,4,1,74,-1
216,4,2,72,-1
216,4,3,0,-1
216,4,4,78,-1
216,4,5,79,4
216,4,6,80,-1
216,4,7,103,0
216,4,8,88,1
216,4,9,174,2
216,4,10,53,3
216,5,0,90,-1
216,5,1,94,-1
216,5,2,95,-1
216,5,3,166,-1
216,5,4,96,-1
216,5,5,97,4
216,5,6,98,-1
216,5,7,107,0
216,5,8,143,1
216,5,9,49,2
216,5,10,12,3
217,5,0,166,-1
217,5,1,90,-1
217,5,2,131,-1
217,5,3,94,-1
217,5,4,91,-1
217,5,5,97,4
217,5,6,136,-1
217,5,7,83,0
217,5,8,157,1
217,5,9,143,2
217,5,10,107,3
217,4,0,74,-1
217,4,1,75,-1
217,4,2,76,-1
217,4,3,146,-1
217,4,4,72,-1
217,4,5,80,4
217,4,6,82,-1
217,4,7,85,0
217,4,8,87,1
217,4,9,103,2
217,4,10,174,3
218,3,0,60,-1
218,3,1,2,-1
218,3,2,144,-1
218,3,3,56,-1
218,3,4,58,-1
218,3,5,171,4
218,3,6,63,-1
218,3,7,69,0
218,3,8,68,1
218,3,9,47,2
218,3,10,66,3
218,8,0,5,-1
218,8,1,150,-1
218,8,2,149,-1
218,8,3,145,-1
218,8,4,18,-1
218,8,5,152,4
218,8,6,153,-1
218,8,7,156,0
218,8,8,161,1
218,8,9,155,2
218,8,10,159,3
219,0,0,6,-1
219,0,1,23,-1
219,0,2,114,-1
219,0,3,40,-1
219,0,4,4,-1
219,0,5,133,4
219,0,6,7,-1
219,0,7,15,0
219,0,8,14,1
219,0,9,13,2
219,0,10,17,3
219,9,0,165,-1
219,9,1,163,-1
219,9,2,3,-1
219,9,3,164,-1
219,9,4,167,-1
219,9,5,169,4
219,9,6,134,-1
219,9,7,179,0
219,9,8,124,1
219,9,9,89,2
219,9,10,178,3
220,7,0,129,-1
220,7,1,168,-1
220,7,2,132,-1
220,7,3,126,-1
220,7,4,38,-1
220,7,5,135,4
220,7,6,115,-1
220,7,7,139,0
220,7,8,160,1
220,7,9,142,2
220,7,10,141,3
220,5,0,166,-1
220,5,1,91,-1
220,5,2,96,-1
220,5,3,90,-1
220,5,4,95,-1
220,5,5,97,4
220,5,6,98,-1
220,5,7,143,0
220,5,8,49,1
220,5,9,157,2
220,5,10,107,3
221,5,0,91,-1
221,5,1,94,-1
221,5,2,90,-1
221,5,3,131,-1
221,5,4,96,-1
221,5,5,136,4
221,5,6,100,-1
221,5,7,143,0
221,5,8,49,1
221,5,9,157,2
221,5,10,12,3
221,9,0,162,-1
221,9,1,93,-1
221,9,2,163,-1
221,9,3,3,-1
221,9,4,167,-1
221,9,5,169,4
221,9,6,99,-1
221,9,7,71,0
221,9,8,179,1
221,9,9,124,2
221,9,10,178,3
222,8,0,5,-1
222,8,1,145,-1
222,8,2,130,-1
222,8,3,18,-1
222,8,4,147,-1
222,8,5,152,4
222,8,6,153,-1
222,8,7,155,0
222,8,8,159,1
222,8,9,173,2
222,8,10,158,3
222,0,0,114,-1
222,0,1,6,-1
222,0,2,4,-1
222,0,3,23,-1
222,0,4,22,-1
222,0,5,7,4
222,0,6,43,-1
222,0,7,16,0
222,0,8,30,1
222,0,9,11,2
222,0,10,13,3
223,9,0,164,-1
223,9,1,93,-1
223,9,2,3,-1
223,9,3,167,-1
223,9,4,162,-1
223,9,5,99,4
223,9,6,172,-1
223,9,7,175,0
223,9,8,124,1
223,9,9,177,2
223,9,10,178,3
223,5,0,166,-1
223,5,1,90,-1
223,5,2,96,-1
223,5,3,91,-1
223,5,4,131,-1
223,5,5,98,4
223,5,6,136,-1
223,5,7,83,0
223,5,8,143,1
223,5,9,12,2
223,5,10,49,3
224,1,0,20,-1
224,1,1,19,-1
224,1,2,110,-1
224,1,3,21,-1
224,1,4,128,-1
224,1,5,28,4
224,1,6,10,-1
224,1,7,120,0
224,1,8,31,1
224,1,9,32,2
224,1,10,101,3
224,9,0,165,-1
224,9,1,162,-1
224,9,2,167,-1
224,9,3,93,-1
224,9,4,3,-1
224,9,5,172,4
224,9,6,169,-1
224,9,7,124,0
224,9,8,175,1
224,9,9,178,2
224,9,10,177,3
225,3,0,54,-1
225,3,1,58,-1
225,3,2,144,-1
225,3,3,55,-1
225,3,4,60,-1
225,3,5,61,4
225,3,6,62,-1
225,3,7,69,0
225,3,8,50,1
225,3,9,47,2
225,3,10,70,3
225,7,0,132,-1
225,7,1,129,-1
225,7,2,109,-1
225,7,3,77,-1
225,7,4,168,-1
225,7,5,8,4
225,7,6,9,-1
225,7,7,142,0
225,7,8,137,1
225,7,9,160,2
225,7,10,140,3
226,1,0,20,-1
226,1,1,110,-1
226,1,2,21,-1
226,1,3,24,-1
226,1,4,19,-1
226,1,5,10,4
226,1,6,27,-1
226,1,7,101,0
226,1,8,176,1
226,1,9,31,2
226,1,10,35,3
226,5,0,90,-1
226,5,1,91,-1
226,5,2,96,-1
226,5,3,95,-1
226,5,4,94,-1
226,5,5,98,4
226,5,6,100,-1
226,5,7,143,0
226,5,8,102,1
226,5,9,49,2
226,5,10,83,3
227,8,0,5,-1
227,8,1,147,-1
227,8,2,18,-1
227,8,3,130,-1
227,8,4,150,-1
227,8,5,154,4
227,8,6,151,-1
227,8,7,106,0
227,8,8,159,1
227,8,9,156,2
227,8,10,155,3
227,4,0,0,-1
227,4,1,72,-1
227,4,2,74,-1
227,4,3,78,-1
227,4,4,75,-1
227,4,5,82,4
227,4,6,81,-1
227,4,7,85,0
227,4,8,174,1
227,4,9,87,2
227,4,10,103,3
228,9,0,163,-1
228,9,1,3,-1
228,9,2,162,-1
228,9,3,165,-1
228,9,4,93,-1
228,9,5,172,4
228,9,6,169,-1
228,9,7,124,0
228,9,8,179,1
228,9,9,89,2
228,9,10,177,3
228,1,0,24,-1
228,1,1,19,-1
228,1,2,128,-1
228,1,3,20,-1
228,1,4,110,-1
228,1,5,27,4
228,1,6,25,-1
228,1,7,32,0
228,1,8,120,1
228,1,9,31,2
228,1,10,101,3
229,1,0,21,-1
229,1,1,24,-1
229,1,2,110,-1
229,1,3,20,-1
229,1,4,59,-1
229,1,5,25,4
229,1,6,28,-1
229,1,7,35,0
229,1,8,29,1
229,1,9,101,2
229,1,10,32,3
229,2,0,1,-1
229,2,1,127,-1
229,2,2,37,-1
229,2,3,57,-1
229,2,4,42,-1
229,2,5,45,4
229,2,6,170,-1
229,2,7,51,0
229,2,8,104,1
229,2,9,33,2
229,2,10,52,3
230,2,0,1,-1
230,2,1,36,-1
230,2,2,39,-1
230,2,3,127,-1
230,2,4,37,-1
230,2,5,170,4
230,2,6,44,-1
230,2,7,48,0
230,2,8,104,1
230,2,9,34,2
230,2,10,51,3
230,7,0,126,-1
230,7,1,132,-1
230,7,2,109,-1
230,7,3,129,-1
230,7,4,77,-1
230,7,5,8,4
230,7,6,9,-1
230,7,7,140,0
230,7,8,139,1
230,7,9,160,2
230,7,10,137,3
231,0,0,23,-1
231,0,1,22,-1
231,0,2,40,-1
231,0,3,92,-1
231,0,4,114,-1
231,0,5,133,4
231,0,6,7,-1
231,0,7,13,0
231,0,8,15,1
231,0,9,30,2
231,0,10,14,3
231,3,0,56,-1
231,3,1,54,-1
231,3,2,2,-1
231,3,3,58,-1
231,3,4,60,-1
231,3,5,63,4
231,3,6,171,-1
231,3,7,68,0
231,3,8,69,1
231,3,9,67,2
231,3,10,47,3
232,2,0,127,-1
232,2,1,39,-1
232,2,2,42,-1
232,2,3,37,-1
232,2,4,36,-1
232,2,5,45,4
232,2,6,170,-1
232,2,7,34,0
232,2,8,52,1
232,2,9,65,2
232,2,10,51,3
232,8,0,5,-1
232,8,1,150,-1
232,8,2,145,-1
232,8,3,18,-1
232,8,4,130,-1
232,8,5,152,4
232,8,6,154,-1
232,8,7,158,0
232,8,8,161,1
232,8,9,156,2
232,8,10,155,3
233,1,0,20,-1
233,1,1,110,-1
233,1,2,128,-1
233,1,3,21,-1
233,1,4,24,-1
233,1,5,10,4
233,1,6,28,-1
233,1,7,32,0
233,1,8,120,1
233,1,9,35,2
233,1,10,29,3
233,0,0,22,-1
233,0,1,114,-1
233,0,2,92,-1
233,0,3,4,-1
233,0,4,6,-1
233,0,5,43,4
233,0,6,7,-1
233,0,7,14,0
233,0,8,15,1
233,0,9,11,2
233,0,10,13,3
234,0,0,4,-1
234,0,1,23,-1
234,0,2,114,-1
234,0,3,40,-1
234,0,4,22,-1
234,0,5,26,4
234,0,6,7,-1
234,0,7,11,0
234,0,8,13,1
234,0,9,30,2
234,0,10,17,3
234,4,0,75,-1
234,4,1,76,-1
234,4,2,0,-1
234,4,3,74,-1
234,4,4,72,-1
234,4,5,81,4
234,4,6,82,-1
234,4,7,53,0
234,4,8,103,1
234,4,9,85,2
234,4,10,84,3
235,3,0,58,-1
235,3,1,2,-1
235,3,2,144,-1
235,3,3,54,-1
235,3,4,55,-1
235,3,5,61,4
235,3,6,63,-1
235,3,7,69,0
235,3,8,70,1
235,3,9,50,2
235,3,10,47,3
235,6,0,112,-1
235,6,1,73,-1
235,6,2,108,-1
235,6,3,111,-1
235,6,4,148,-1
235,6,5,117,4
235,6,6,116,-1
235,6,7,123,0
235,6,8,105,1
235,6,9,125,2
235,6,10,121,3
236,9,0,164,-1
236,9,1,3,-1
236,9,2,167,-1
236,9,3,165,-1
236,9,4,163,-1
236,9,5,172,4
236,9,6,134,-1
236,9,7,124,0
236,9,8,178,1
236,9,9,179,2
236,9,10,175,3
236,7,0,77,-1
236,7,1,129,-1
236,7,2,38,-1
236,7,3,109,-1
236,7,4,132,-1
236,7,5,8,4
236,7,6,115,-1
236,7,7,140,0
236,7,8,160,1
236,7,9,139,2
236,7,10,138,3
237,5,0,166,-1
237,5,1,90,-1
237,5,2,94,-1
237,5,3,91,-1
237,5,4,96,-1
237,5,5,97,4
237,5,6,136,-1
237,5,7,12,0
237,5,8,107,1
237,5,9,102,2
237,5,10,157,3
237,3,0,55,-1
237,3,1,144,-1
237,3,2,56,-1
237,3,3,60,-1
237,3,4,54,-1
237,3,5,61,4
237,3,6,171,-1
237,3,7,67,0
237,3,8,68,1
237,3,9,66,2
237,3,10,70,3
238,2,0,37,-1
238,2,1,127,-1
238,2,2,42,-1
238,2,3,57,-1
238,2,4,1,-1
238,2,5,45,4
238,2,6,170,-1
238,2,7,52,0
238,2,8,65,1
238,2,9,34,2
238,2,10,48,3
238,4,0,0,-1
238,4,1,78,-1
238,4,2,75,-1
238,4,3,72,-1
238,4,4,74,-1
238,4,5,81,4
238,4,6,80,-1
238,4,7,103,0
238,4,8,174,1
238,4,9,88,2
238,4,10,53,3
239,9,0,163,-1
239,9,1,3,-1
239,9,2,93,-1
239,9,3,164,-1
239,9,4,165,-1
239,9,5,99,4
239,9,6,134,-1
239,9,7,89,0
239,9,8,179,1
239,9,9,177,2
239,9,10,178,3
239,4,0,76,-1
239,4,1,146,-1
239,4,2,0,-1
239,4,3,75,-1
239,4,4,78,-1
239,4,5,81,4
239,4,6,80,-1
239,4,7,84,0
239,4,8,87,1
239,4,9,88,2
239,4,10,85,3
240,5,0,90,-1
240,5,1,131,-1
240,5,2,94,-1
240,5,3,166,-1
240,5,4,95,-1
240,5,5,98,4
240,5,6,100,-1
240,5,7,157,0
240,5,8,12,1
240,5,9,102,2
240,5,10,107,3
240,2,0,42,-1
240,2,1,36,-1
240,2,2,1,-1
240,2,3,57,-1
240,2,4,39,-1
240,2,5,46,4
240,2,6,170,-1
